Date,TargetCountry,TargetCountryCode,ReceivingCountry,ReceivingCountryCode,Action,NumArticles,AvgTone,AvgGoldsteinScale
20180425,1,2,26,1,046,2,-4.14507772020725,7.0
20180426,1,2,5,1,010,3,2.52100840336135,0.0
20180426,1,2,8,1,051,6,-1.65517241379311,3.4
20180426,1,2,23,1,042,2,-0.67720090293453,1.9
20180426,1,2,27,1,012,10,-0.2092050209205,-0.4
20180426,1,2,40,1,040,6,-0.44642857142857,1.0
20180426,1,2,40,1,061,5,-1.56087408949011,6.4
20180427,1,2,14,1,046,1,3.49013657056146,7.0
20180427,1,2,27,1,012,10,-0.62240663900415,-0.4
20180428,1,2,40,1,043,6,-2.44498777506113,2.8
20180428,1,2,40,1,051,2,2.0739716557207,3.4
20180430,1,2,27,1,046,2,0.79470198675496,7.0
20180430,1,2,27,1,051,10,5.04885993485342,3.4
20180501,1,2,9,1,020,1,0.917431192660549,3.0
20180501,1,2,27,1,046,4,0.806474924121985,7.0
20180502,1,2,8,1,042,4,-7.7639751552795,1.9
20180502,1,2,23,1,051,1,2.6615969581749,3.4
20180502,1,2,40,1,020,3,-4.8582995951417,3.0
20180503,1,2,5,1,040,3,-0.27397260273973,1.0
20180503,1,2,5,1,046,3,-0.27397260273973,7.0
20180503,1,2,23,1,040,4,-3.03867403314917,1.0
20180503,1,2,40,1,020,3,-4.56375838926175,3.0
20180504,1,2,11,1,020,10,-0.89153046062407,3.0
20180504,1,2,40,1,042,10,0.46082949308756,1.9
20180505,1,2,17,1,138,6,1.94174757281554,-7.0
20180505,1,2,23,1,060,3,2.15827338129497,6.0
20180507,1,2,11,1,042,10,-0.80753701211305,1.9
20180507,1,2,31,1,030,1,-0.85324232081911,4.0
20180508,1,2,5,1,057,8,0.58997050147492,8.0
20180508,1,2,8,1,010,12,-2.5262019246624634,0.0
20180509,1,2,5,1,111,1,0.0,-2.0
20180509,1,2,12,1,030,6,5.88235294117647,4.0
20180509,1,2,12,1,057,6,5.88235294117647,8.0
20180509,1,2,14,1,026,4,2.33766233766234,4.0
20180509,1,2,28,1,030,6,1.32013201320132,4.0
20180509,1,2,40,1,013,6,-2.483745250871495,0.4
20180509,1,2,40,1,061,3,-0.26737967914438,6.4
20180509,1,2,43,1,090,4,-1.60017779753306,-2.0
20180510,1,2,27,1,020,2,2.85087719298246,3.0
20180510,1,2,40,1,190,2,-3.03030303030303,-10.0
20180511,1,2,12,1,054,10,-0.75117370892019,6.0
20180511,1,2,27,1,040,1,-1.4018691588785,1.0
20180511,1,2,40,1,190,1,-2.79411764705882,-10.0
20180512,1,2,22,1,042,8,-4.68384074941452,1.9
20180513,1,2,5,1,010,2,-1.42348754448399,0.0
20180513,1,2,22,1,042,24,-5.2493987542244849,1.9
20180514,1,2,12,1,042,6,-2.22222222222223,1.9
20180514,1,2,12,1,043,2,-2.22222222222223,2.8
20180514,1,2,23,1,120,4,6.72823218997361,-4.0
20180514,1,2,36,1,040,2,1.2396694214876,1.0
20180514,1,2,36,1,046,2,1.2396694214876,7.0
20180514,1,2,40,1,051,12,1.13293051359516,3.4
20180515,1,2,9,1,043,3,-4.25531914893617,2.8
20180515,1,2,12,1,054,6,-4.54545454545454,6.0
20180515,1,2,23,1,120,4,6.73712021136064,-4.0
20180515,1,2,24,1,042,6,0.26954177897574,1.9
20180515,1,2,32,1,110,8,-1.71428571428572,-2.0
20180516,1,2,8,1,084,1,5.14705882352941,7.0
20180516,1,2,9,1,043,6,-4.22532553092769,2.8
20180517,1,2,2,1,043,10,4.93827160493827,2.8
20180517,1,2,22,1,010,12,0.0932835820895525,0.0
20180518,1,2,9,1,026,3,0.0,4.0
20180518,1,2,9,1,040,3,0.0,1.0
20180518,1,2,9,1,046,2,-0.26525198938992,7.0
20180519,1,2,27,1,120,10,-0.27932960893855,-4.0
20180521,1,2,5,1,040,6,0.37113402061856,1.0
20180521,1,2,14,1,172,1,-3.77833753148614,-5.0
20180521,1,2,27,1,111,2,-2.34833659491194,-2.0
20180521,1,2,40,1,172,1,-3.77833753148614,-5.0
20180523,1,2,23,1,033,6,0.95846645367412,5.2
20180523,1,2,44,1,030,10,-0.71650756489099332,4.0
20180524,1,2,5,1,010,10,-0.5586592178771,0.0
20180524,1,2,5,1,013,8,0.33222591362126,0.4
20180524,1,2,8,1,025,4,0.25575447570333,-0.3
20180526,1,2,25,1,040,10,2.30642504118616,1.0
20180527,1,2,24,1,173,8,-5.48977395048439,-5.0
20180528,1,2,40,1,020,6,-4.04858299595141,3.0
20180529,1,2,8,1,090,2,0.59464816650148,-2.0
20180529,1,2,41,1,040,10,1.28755364806867,1.0
20180529,1,2,44,1,030,6,-1.61030595813205,4.0
20180530,1,2,2,1,051,6,2.49110320284698,3.4
20180530,1,2,11,1,043,3,2.98507462686567,2.8
20180531,1,2,5,1,051,8,-0.52910052910053,3.4
20180531,1,2,28,1,046,6,0.49354593773728,7.0
20180601,1,2,27,1,013,6,-0.35460992907801,0.4
20180601,1,2,27,1,100,6,-0.35460992907801,-5.0
20180601,1,2,40,1,172,6,-0.7361963190184,-5.0
20180603,1,2,26,1,060,6,-3.01810865191147,6.0
20180605,1,2,15,1,043,3,6.9620253164557,2.8
20180605,1,2,40,1,040,6,-2.0671834625323,1.0
20180606,1,2,5,1,010,5,0.882028665931644,0.0
20180606,1,2,5,1,040,6,-3.16939890710382,1.0
20180606,1,2,5,1,051,8,-2.67639902676399,3.4
20180606,1,2,5,1,110,2,-2.67639902676399,-2.0
20180606,1,2,40,1,110,6,-2.67639902676399,-2.0
20180607,1,2,5,1,043,8,1.86915887850467,2.8
20180607,1,2,5,1,114,2,0.60483870967742,-2.0
20180607,1,2,16,1,060,2,-1.52671755725191,6.0
20180608,1,2,8,1,036,2,-1.72413793103448,4.0
20180609,1,2,23,1,020,6,-1.55844155844156,3.0
20180610,1,2,5,1,051,10,3.2258064516129,3.4
20180611,1,2,19,1,051,12,6.0360360360360392,3.4
20180611,1,2,27,1,020,2,-3.9568345323741,3.0
20180611,1,2,40,1,051,6,6.18556701030928,3.4
20180612,1,2,5,1,046,6,-2.07792207792208,7.0
20180612,1,2,23,1,010,6,-0.978441299121265,0.0
20180612,1,2,46,1,050,6,5.46875,3.5
20180613,1,2,5,1,084,3,1.24223602484472,7.0
20180613,1,2,5,1,130,1,-3.72670807453416,-4.4
20180613,1,2,9,1,172,20,-6.98568588469185,-5.0
20180616,1,2,23,1,057,2,0.38610038610038,8.0
20180616,1,2,40,1,012,3,-3.42205323193916,-0.4
20180616,1,2,40,1,040,12,-3.54191740465968,1.0
20180616,1,2,40,1,046,12,-3.54191740465968,7.0
20180617,1,2,23,1,036,2,7.66233766233766,4.0
20180617,1,2,40,1,040,6,-2.46153846153846,1.0
20180617,1,2,40,1,046,6,-2.46153846153846,7.0
20180618,1,2,5,1,114,7,0.14471780028943,-2.0
20180618,1,2,9,1,173,2,-8.73440285204992,-5.0
20180618,1,2,46,1,010,2,0.0,0.0
20180619,1,2,5,1,012,2,-1.80623973727422,-0.4
20180619,1,2,5,1,020,14,-3.8806428678924134,3.0
20180619,1,2,14,1,043,2,2.04081632653061,2.8
20180619,1,2,19,1,020,3,2.23214285714286,3.0
20180619,1,2,20,1,042,8,2.95857988165681,1.9
20180619,1,2,31,1,111,2,-4.89510489510489,-2.0
20180619,1,2,31,1,112,2,-4.89510489510489,-2.0
20180619,1,2,40,1,011,1,-3.03738317757009,-0.1
20180619,1,2,40,1,014,3,-0.65645514223195,0.0
20180619,1,2,40,1,040,2,-3.03738317757009,1.0
20180619,1,2,40,1,046,12,-3.0846871145121151,7.0
20180619,1,2,46,1,011,3,-3.03738317757009,-0.1
20180620,1,2,5,1,020,6,-4.9645390070922,3.0
20180620,1,2,5,1,114,7,0.14265335235378,-2.0
20180620,1,2,23,1,040,2,2.98804780876494,1.0
20180620,1,2,30,1,114,6,-1.00502512562814,-2.0
20180620,1,2,35,1,010,2,-5.26315789473684,0.0
20180620,1,2,38,1,114,4,-1.00502512562814,-2.0
20180620,1,2,41,1,010,2,-4.91071428571429,0.0
20180621,1,2,5,1,012,2,-1.07197549770291,-0.4
20180621,1,2,5,1,114,7,0.29498525073747,-2.0
20180621,1,2,12,1,036,10,-6.3614067358647546,4.0
20180621,1,2,23,1,046,6,6.53153153153153,7.0
20180621,1,2,27,1,010,8,-7.37704918032787,0.0
20180621,1,2,40,1,060,6,-1.82501341921632,6.0
20180622,1,2,5,1,043,4,-2.75650842266463,2.8
20180622,1,2,20,1,040,16,0.97226613556961328,1.0
20180622,1,2,27,1,030,10,-1.26050420168067,4.0
20180623,1,2,20,1,040,8,1.0934393638171,1.0
20180623,1,2,27,1,030,10,-1.27118644067797,4.0
20180623,1,2,40,1,120,3,-3.80848748639826,-4.0
20180624,1,2,5,1,012,2,-1.28410914927769,-0.4
20180624,1,2,27,1,030,10,-1.23456790123457,4.0
20180626,1,2,5,1,060,6,-0.19607843137255,6.0
20180626,1,2,14,1,020,6,0.84459459459459,3.0
20180626,1,2,46,1,040,1,-3.63223609534619,1.0
20180627,1,2,8,1,051,8,-2.89855072463768,3.4
20180627,1,2,8,1,130,2,-3.97877984084881,-4.4
20180627,1,2,12,1,043,2,4.20168067226891,2.8
20180627,1,2,14,1,020,6,-0.33277870216306,3.0
20180627,1,2,40,1,051,10,-2.89855072463768,3.4
20180628,1,2,5,1,114,7,0.0,-2.0
20180628,1,2,14,1,040,2,1.66666666666666,1.0
20180628,1,2,19,1,071,4,0.0,7.4
20180628,1,2,40,1,036,2,-0.89285714285714,4.0
20180629,1,2,5,1,036,2,-1.82648401826484,4.0
20180629,1,2,9,1,060,6,-3.4375,6.0
20180630,1,2,5,1,020,10,-1.21396054628225,3.0
20180702,1,2,14,1,046,2,2.97086574474215,7.0
20180702,1,2,23,1,051,10,2.91828793774319,3.4
20180703,1,2,14,1,046,1,2.86312849162011,7.0
20180703,1,2,15,1,040,2,1.1705156596014,1.0
20180703,1,2,20,1,043,6,-2.31660231660232,2.8
20180703,1,2,27,1,010,2,0.955414012738856,0.0
20180704,1,2,5,1,020,4,0.24937655860349,3.0
20180704,1,2,27,1,020,4,-0.11494252873563,3.0
20180704,1,2,40,1,172,6,-1.56698221457258,-5.0
20180705,1,2,5,1,138,4,-4.86111111111111,-7.0
20180705,1,2,16,1,110,14,-2.1580452426522831,-2.0
20180706,1,2,13,1,080,8,4.77255779269202,5.0
20180706,1,2,40,1,112,6,-3.22108345534407,-2.0
20180707,1,2,9,1,125,6,1.5,-5.0
20180709,1,2,12,1,090,10,-0.65359477124183,-2.0
20180709,1,2,23,1,010,10,-2.04081632653062,0.0
20180709,1,2,23,1,172,10,-2.04081632653062,-5.0
20180710,1,2,8,1,110,3,0.59880239520958,-2.0
20180710,1,2,14,1,036,3,-1.04408352668213,4.0
20180710,1,2,23,1,020,10,-2.1172638436482,3.0
20180710,1,2,26,1,046,2,0.87064676616916,7.0
20180710,1,2,40,1,057,12,0.36100088183421497,8.0
20180710,1,2,40,1,112,2,-1.25,-2.0
20180711,1,2,5,1,040,2,1.54525386313466,1.0
20180711,1,2,14,1,043,6,3.76940133037694,2.8
20180711,1,2,23,1,090,10,-1.02880658436214,-2.0
20180712,1,2,14,1,040,12,-2.402692011215295,1.0
20180712,1,2,14,1,043,6,3.87096774193548,2.8
20180712,1,2,32,1,040,36,-3.63085624893227,1.0
20180712,1,2,38,1,040,6,-3.06807286673059,1.0
20180712,1,2,40,1,114,10,-3.47322720694646,-2.0
20180713,1,2,2,1,0831,6,2.38095238095238,5.0
20180713,1,2,4,1,036,8,-3.0053918629638554,4.0
20180713,1,2,5,1,010,2,-1.43805309734513,0.0
20180713,1,2,23,1,010,6,-2.75482093663912,0.0
20180713,1,2,23,1,036,10,-3.0257749873498461,4.0
20180713,1,2,40,1,051,6,-2.34466588511137,3.4
20180714,1,2,4,1,036,10,-3.94883203559511,4.0
20180714,1,2,8,1,020,6,1.12359550561798,3.0
20180714,1,2,40,1,015,10,-0.93023255813953,0.0
20180715,1,2,23,1,036,10,-1.18152524167562,4.0
20180716,1,2,5,1,080,10,-0.544968231841666,5.0
20180716,1,2,23,1,031,6,3.18352059925094,5.2
20180716,1,2,23,1,040,10,0.9367681498829,1.0
20180716,1,2,40,1,043,6,-1.24513618677043,2.8
20180717,1,2,16,1,020,5,0.47021943573667,3.0
20180717,1,2,16,1,040,5,0.47021943573667,1.0
20180717,1,2,23,1,012,10,-0.76335877862595,-0.4
20180717,1,2,40,1,043,6,-1.24513618677043,2.8
20180718,1,2,14,1,051,4,3.5377358490566,3.4
20180718,1,2,22,1,012,5,-4.51612903225807,-0.4
20180718,1,2,27,1,173,4,-1.86666666666667,-5.0
20180719,1,2,15,1,141,3,-1.66227295607142,-6.5
20180720,1,2,15,1,141,1,-1.79372197309417,-6.5
20180721,1,2,5,1,043,1,0.0,2.8
20180722,1,2,40,1,013,6,-0.28818443804034,0.4
20180723,1,2,41,1,020,6,0.99337748344371,3.0
20180724,1,2,13,1,040,2,-3.07692307692308,1.0
20180724,1,2,23,1,043,3,-0.38314176245211,2.8
20180724,1,2,23,1,130,6,-1.62748643761302,-4.4
20180725,1,2,5,1,186,2,-0.35398230088496,-10.0
20180725,1,2,23,1,043,3,-0.24968789013732,2.8
20180725,1,2,27,1,012,2,-4.15430267062315,-0.4
20180725,1,2,40,1,042,6,-2.88461538461539,1.9
20180725,1,2,40,1,080,6,-2.88461538461539,5.0
20180726,1,2,40,1,020,10,-1.95123111975681,3.0
20180729,1,2,41,1,042,4,1.25654450261781,1.9
20180730,1,2,5,1,130,6,-1.98019801980198,-4.4
20180730,1,2,9,1,046,12,-3.79864064371531,7.0
20180731,1,2,5,1,046,10,-1.2,7.0
20180731,1,2,9,1,046,14,-0.19850917482058228,7.0
20180731,1,2,9,1,050,28,0.40236129113847552,3.5
20180731,1,2,23,1,100,2,-2.27272727272727,-5.0
20180801,1,2,23,1,111,10,-1.5600624024961,-2.0
20180801,1,2,25,1,100,6,-4.53074433656958,-5.0
20180802,1,2,5,1,190,6,-0.84388185654008,-10.0
20180802,1,2,45,1,017,2,4.24028268551237,0.0
20180803,1,2,5,1,012,16,-3.30703163660274,-0.4
20180803,1,2,5,1,190,6,-2.72952853598015,-10.0
20180804,1,2,13,1,046,10,0.57471264367817,7.0
20180806,1,2,40,1,010,5,-1.44736842105263,0.0
20180806,1,2,40,1,054,5,-1.44736842105263,6.0
20180807,1,2,5,1,031,4,3.78407179215328,5.2
20180807,1,2,5,1,190,6,-2.9449423815621,-10.0
20180807,1,2,19,1,040,2,-0.66079295154185,1.0
20180807,1,2,23,1,020,10,0.38809831824062,3.0
20180807,1,2,30,1,046,6,1.90023752969121,7.0
20180808,1,2,2,1,040,6,-0.42674253200569,1.0
20180808,1,2,5,1,031,10,1.2376637438240989,5.2
20180808,1,2,40,1,042,2,-5.7013118062563,1.9
20180808,1,2,40,1,173,2,-5.7013118062563,-5.0
20180812,1,2,17,1,111,6,-3.27102803738318,-2.0
20180812,1,2,23,1,060,6,-1.63934426229508,6.0
20180813,1,2,23,1,051,3,-0.75949367088607,3.4
20180813,1,2,27,1,040,2,1.50115473441108,1.0
20180813,1,2,36,1,071,12,0.56053811659193,7.4
20180814,1,2,2,1,051,2,-2.61780104712042,3.4
20180814,1,2,5,1,190,6,-3.00653594771242,-10.0
20180814,1,2,24,1,013,4,1.35135135135135,0.4
20180814,1,2,27,1,020,1,0.429184549356219,3.0
20180814,1,2,40,1,020,3,-1.71306209850107,3.0
20180814,1,2,41,1,020,6,-5.79710144927536,3.0
20180815,1,2,9,1,043,2,0.80971659919029,2.8
20180815,1,2,16,1,020,5,0.467289719626168,3.0
20180815,1,2,27,1,020,1,0.429184549356219,3.0
20180815,1,2,40,1,0841,10,1.19402985074627,7.0
20180816,1,2,40,1,043,6,-2.51572327044025,2.8
20180818,1,2,8,1,010,6,-2.12201591511937,0.0
20180818,1,2,40,1,057,6,1.10987791342952,8.0
20180820,1,2,40,1,023,3,-3.05263157894737,3.4
20180820,1,2,40,1,112,2,-2.48868778280543,-2.0
20180821,1,2,5,1,031,10,-2.15163934426229,5.2
20180821,1,2,27,1,040,1,-1.62337662337662,1.0
20180822,1,2,2,1,020,4,2.48062015503876,3.0
20180822,1,2,40,1,020,9,-3.87931034482759,3.0
20180822,1,2,40,1,040,6,-2.3961661341853,1.0
20180822,1,2,40,1,112,2,-2.10084033613445,-2.0
20180823,1,2,8,1,020,1,0.96952908587258,3.0
20180823,1,2,27,1,060,2,-2.93855743544078,6.0
20180823,1,2,40,1,040,6,-0.32362459546926,1.0
20180824,1,2,2,1,172,5,-2.31124807395994,-5.0
20180824,1,2,13,1,111,1,-3.70860927152318,-2.0
20180824,1,2,27,1,042,2,0.574712643678161,1.9
20180825,1,2,40,1,030,6,-3.72596153846154,4.0
20180826,1,2,40,1,030,6,-3.08219178082192,4.0
20180828,1,2,5,1,040,2,-0.56224899598394,1.0
20180828,1,2,23,1,040,4,-0.56224899598394,1.0
20180828,1,2,27,1,040,32,4.04048921824722,1.0
20180828,1,2,27,1,046,30,3.9507465396255452,7.0
20180828,1,2,27,1,112,6,0.30959752321981,-2.0
20180829,1,2,5,1,020,5,-0.50296491818979994,3.0
20180829,1,2,5,1,040,2,-0.31225604996096,1.0
20180829,1,2,5,1,112,6,0.0,-2.0
20180829,1,2,5,1,114,6,-2.36822001527884,-2.0
20180829,1,2,23,1,040,4,-0.31225604996096,1.0
20180829,1,2,27,1,040,10,0.0,1.0
20180829,1,2,41,1,014,5,3.75426621160409,0.0
20180830,1,2,5,1,010,10,-1.95402298850575,0.0
20180830,1,2,14,1,010,10,-3.85756676557864,0.0
20180830,1,2,20,1,114,4,0.650406504065039,-2.0
20180830,1,2,46,1,051,10,-2.72479564032698,3.4
20180831,1,2,5,1,043,3,0.51746442432083,2.8
20180831,1,2,12,1,040,4,1.04302477183833,1.0
20180831,1,2,40,1,020,6,-1.18043844856661,3.0
20180901,1,2,27,1,020,8,1.08932461873638,3.0
20180902,1,2,5,1,046,6,0.9009009009009,7.0
20180905,1,2,5,1,040,6,-2.29885057471265,1.0
20180905,1,2,5,1,051,2,-2.03908241291419,3.4
20180905,1,2,5,1,110,6,-2.29885057471265,-2.0
20180905,1,2,5,1,190,3,-0.83449235048679,-10.0
20180905,1,2,23,1,120,6,-1.01214574898786,-4.0
20180905,1,2,40,1,040,8,-2.60869565217391,1.0
20180906,1,2,16,1,031,5,10.2564102564103,5.2
20180907,1,2,15,1,020,6,-8.03212851405623,3.0
20180907,1,2,15,1,110,6,-8.03212851405623,-2.0
20180907,1,2,15,1,120,6,-8.03212851405623,-4.0
20180907,1,2,41,1,043,2,2.58620689655173,2.8
20180908,1,2,5,1,040,2,-1.44404332129964,1.0
20180908,1,2,9,1,050,6,2.42424242424243,3.5
20180908,1,2,20,1,010,3,-4.29292929292929,0.0
20180910,1,2,20,1,013,6,-1.8018018018018,0.4
20180910,1,2,23,1,040,1,0.19841269841269,1.0
20180910,1,2,27,1,042,2,3.03605313092979,1.9
20180911,1,2,27,1,042,2,3.32936979785969,1.9
20180911,1,2,28,1,013,6,-2.43161094224924,0.4
20180911,1,2,35,1,043,3,5.53846153846154,2.8
20180911,1,2,35,1,051,3,5.53846153846154,3.4
20180911,1,2,41,1,020,10,3.18181818181818,3.0
20180912,1,2,19,1,046,2,0.62034739454094,7.0
20180912,1,2,19,1,071,1,0.62034739454094,7.4
20180913,1,2,23,1,043,8,3.7593984962406,2.8
20180913,1,2,40,1,130,5,-5.81818181818182,-4.4
20180913,1,2,40,1,138,38,-5.0078406526839663,-7.0
20180913,1,2,41,1,043,10,-6.12813370473538,2.8
20180914,1,2,40,1,020,12,-1.7064737145418467,3.0
20180914,1,2,40,1,138,18,-5.0499327289617835,-7.0
20180915,1,2,27,1,010,10,2.04778156996587,0.0
20180915,1,2,40,1,010,10,-6.36942675159235,0.0
20180915,1,2,40,1,138,6,-5.02994011976048,-7.0
20180916,1,2,25,1,046,10,1.59453302961276,7.0
20180918,1,2,5,1,084,2,0.20408163265307,7.0
20180918,1,2,23,1,020,6,-1.4218009478673,3.0
20180918,1,2,40,1,010,3,-0.84151472650771,0.0
20180919,1,2,5,1,100,6,-3.276955602537,-5.0
20180919,1,2,8,1,052,2,-1.47058823529411,3.5
20180919,1,2,26,1,060,6,-3.03643724696356,6.0
20180920,1,2,5,1,173,1,-5.38461538461539,-5.0
20180920,1,2,8,1,052,4,-1.47058823529411,3.5
20180920,1,2,15,1,036,10,0.935550935550938,4.0
20180920,1,2,17,1,071,8,2.5830258302583,7.4
20180920,1,2,20,1,010,6,-0.49019607843137,0.0
20180920,1,2,40,1,042,3,3.25379609544469,1.9
20180920,1,2,40,1,138,6,-5.16795865633075,-7.0
20180921,1,2,15,1,036,10,0.886917960088688,4.0
20180921,1,2,15,1,046,4,1.5984015984016,7.0
20180922,1,2,8,1,052,8,-1.56438026474128,3.5
20180922,1,2,15,1,036,8,1.34357005758157,4.0
20180922,1,2,23,1,036,2,1.26582278481013,4.0
20180923,1,2,8,1,050,6,0.941176470588233,3.5
20180923,1,2,8,1,052,8,-1.56438026474128,3.5
20180923,1,2,30,1,036,6,-1.57977883096366,4.0
20180923,1,2,35,1,040,3,3.27868852459016,1.0
20180923,1,2,40,1,027,3,-3.42465753424658,4.0
20180924,1,2,30,1,046,2,-1.72413793103449,7.0
20180925,1,2,5,1,043,2,-3.76044568245126,2.8
20180926,1,2,31,1,040,4,0.51724137931034,1.0
20180927,1,2,5,1,051,2,2.14477211796246,3.4
20180927,1,2,14,1,014,1,-0.11834319526627,0.0
20180927,1,2,38,1,040,12,-0.25496958908174,1.0
20180928,1,2,6,1,080,8,2.31884057971015,5.0
20180928,1,2,9,1,050,2,-0.80147965474723,3.5
20180928,1,2,12,1,120,2,-2.1505376344086,-4.0
20180928,1,2,13,1,012,10,-2.20048899755501,-0.4
20180928,1,2,20,1,110,4,-2.04626334519573,-2.0
20180928,1,2,23,1,173,2,-1.89768976897689,-5.0
20180928,1,2,25,1,042,10,7.06436420722135,1.9
20181001,1,2,8,1,040,10,-4.3859649122807,1.0
20181001,1,2,21,1,046,2,-3.11986863711002,7.0
20181001,1,2,27,1,010,1,0.61728395061728,0.0
20181001,1,2,40,1,030,1,0.0,4.0
20181003,1,2,8,1,051,1,3.03030303030303,3.4
20181004,1,2,5,1,051,6,2.34741784037558,3.4
20181004,1,2,23,1,013,10,2.0979020979021,0.4
20181005,1,2,17,1,111,8,-4.18943533697633,-2.0
20181005,1,2,23,1,013,10,1.48148148148148,0.4
20181005,1,2,29,1,111,8,-3.6231884057971,-2.0
20181005,1,2,40,1,060,6,-1.46137787056368,6.0
20181005,1,2,40,1,138,6,-5.16795865633075,-7.0
20181006,1,2,23,1,010,12,-4.23132104624214,0.0
20181008,1,2,16,1,043,6,2.97029702970297,2.8
20181009,1,2,5,1,051,3,4.41176470588235,3.4
20181009,1,2,17,1,071,5,-1.62932790224033,7.4
20181009,1,2,35,1,071,2,2.27979274611399,7.4
20181010,1,2,19,1,040,10,6.09243697478991,1.0
20181011,1,2,5,1,090,4,-1.33587786259542,-2.0
20181011,1,2,23,1,051,2,1.01010101010101,3.4
20181011,1,2,40,1,112,3,-3.94736842105263,-2.0
20181012,1,2,2,1,036,10,-3.23741007194244,4.0
20181013,1,2,23,1,030,8,-2.24570673712021,4.0
20181013,1,2,23,1,051,8,-2.24570673712021,3.4
20181014,1,2,8,1,051,20,-3.52112676056338,3.4
20181014,1,2,23,1,030,8,-2.18181818181818,4.0
20181014,1,2,23,1,051,8,-2.18181818181818,3.4
20181015,1,2,5,1,013,6,-0.77734591893393,0.4
20181015,1,2,8,1,051,12,-1.74994826626407,3.4
20181016,1,2,36,1,041,4,-2.63157894736842,1.0
20181016,1,2,36,1,043,6,-3.75426621160409,2.8
20181016,1,2,36,1,0874,3,-3.75426621160409,10.0
20181016,1,2,36,1,190,4,-2.63157894736842,-10.0
20181017,1,2,36,1,0874,6,-4.88527017024427,10.0
20181018,1,2,5,1,160,6,-2.09205020920502,-4.0
20181018,1,2,36,1,043,6,-2.57731958762887,2.8
20181018,1,2,36,1,046,4,-3.65013774104683,7.0
20181019,1,2,30,1,040,5,2.06896551724138,1.0
20181019,1,2,36,1,043,6,-2.57731958762887,2.8
20181022,1,2,14,1,020,10,-0.20576131687243,3.0
20181022,1,2,41,1,060,3,3.69718309859155,6.0
20181023,1,2,41,1,060,3,3.83211678832117,6.0
20181024,1,2,12,1,057,10,0.647948164146872,8.0
20181024,1,2,38,1,0874,3,-2.54491017964071,10.0
20181026,1,2,8,1,043,4,5.17241379310345,2.8
20181026,1,2,10,1,172,2,-3.87096774193549,-5.0
20181026,1,2,40,1,172,2,-3.87096774193549,-5.0
20181027,1,2,23,1,010,2,-5.74712643678161,0.0
20181027,1,2,43,1,051,4,0.22321428571428,3.4
20181028,1,2,45,1,040,10,0.54794520547945,1.0
20181029,1,2,5,1,120,1,0.45977011494253,-4.0
20181029,1,2,12,1,040,6,2.24719101123596,1.0
20181030,1,2,5,1,120,1,0.45766590389016,-4.0
20181031,1,2,14,1,163,10,-11.2299465240642,-8.0
20181031,1,2,23,1,050,6,-3.68620037807183,3.5
20181031,1,2,27,1,057,6,-2.91545189504373,8.0
20181101,1,2,12,1,043,6,-0.152439024390247,2.8
20181101,1,2,27,1,057,10,-1.1986301369863,8.0
20181102,1,2,4,1,020,4,-0.33860045146727,3.0
20181102,1,2,36,1,071,6,-3.6101083032491,7.4
20181102,1,2,40,1,111,6,-2.40240240240241,-2.0
20181103,1,2,24,1,1721,10,-1.13960113960114,-5.0
20181105,1,2,24,1,081,2,-3.95421436004163,5.0
20181105,1,2,24,1,145,2,-3.95421436004163,-7.5
20181106,1,2,27,1,031,6,-1.3986013986014,5.2
20181106,1,2,44,1,020,10,-4.38756855575868,3.0
20181106,1,2,44,1,060,10,-4.38756855575868,6.0
20181107,1,2,4,1,020,6,-0.20399836801306,3.0
20181107,1,2,27,1,036,2,-1.33928571428572,4.0
20181107,1,2,40,1,057,8,0.33333333333333,8.0
20181107,1,2,40,1,061,4,0.59171597633136,6.4
20181108,1,2,36,1,040,6,1.01626016260163,1.0
20181108,1,2,39,1,040,4,1.11111111111111,1.0
20181109,1,2,8,1,111,6,-4.23162583518931,-2.0
20181109,1,2,36,1,040,6,1.02880658436214,1.0
20181111,1,2,27,1,012,10,-3.74064837905237,-0.4
20181113,1,2,8,1,071,5,2.60047281323877,7.4
20181113,1,2,23,1,020,6,-0.72289156626506,3.0
20181115,1,2,5,1,020,1,-1.3986013986014,3.0
20181115,1,2,23,1,040,6,1.26582278481012,1.0
20181116,1,2,15,1,090,10,-1.24610591900311,-2.0
20181118,1,2,44,1,046,3,0.39370078740157,7.0
20181119,1,2,5,1,0831,4,-1.76678445229682,5.0
20181119,1,2,16,1,112,3,-7.50551876379691,-2.0
20181119,1,2,16,1,193,4,-7.50551876379691,-10.0
20181119,1,2,25,1,010,4,0.48661800486618,0.0
20181119,1,2,40,1,112,2,-2.4330900243309,-2.0
20181120,1,2,5,1,0831,10,-1.48760330578512,5.0
20181120,1,2,8,1,010,3,-2.03389830508475,0.0
20181121,1,2,2,1,010,6,4.0708474693081,0.0
20181121,1,2,23,1,051,10,2.09424083769634,3.4
20181121,1,2,27,1,020,10,-0.2770083102493,3.0
20181121,1,2,32,1,051,3,2.35294117647059,3.4
20181121,1,2,44,1,071,10,-3.03797468354431,7.4
20181122,1,2,14,1,020,10,0.11389521640091,3.0
20181122,1,2,30,1,012,2,-3.58744394618834,-0.4
20181126,1,2,5,1,043,10,4.22535211267606,2.8
20181126,1,2,5,1,0831,5,0.0,5.0
20181126,1,2,26,1,0231,3,-1.42857142857143,3.4
